stem,lift,high_score_count,low_score_count,rate_in_high,rate_in_low,original_words
cbi,137.8014333895447,42,1,0.00885328836424958,6.424670735624799e-05,cbi
sub-unit,137.8014333895447,42,1,0.00885328836424958,6.424670735624799e-05,"sub-unit, sub-units"
weforum,137.8014333895447,42,1,0.00885328836424958,6.424670735624799e-05,weforum
public-publ,137.8014333895447,42,1,0.00885328836424958,6.424670735624799e-05,public-public
lca,137.8014333895447,42,1,0.00885328836424958,6.424670735624799e-05,"lca, lcas"
imagery,136.16094013490724,83,2,0.017495784148397975,0.00012849341471249598,imagery
cowi,136.16094013490724,83,2,0.017495784148397975,0.00012849341471249598,cowi
business-relat,136.16094013490724,83,2,0.017495784148397975,0.00012849341471249598,business-related
employability,135.83284148397973,207,5,0.04363406408094435,0.00032123353678124,employability
mantl,135.6141090500281,124,3,0.026138279932546374,0.00019274012206874398,"mantle, mantled, mantles"
world-class,134.52044688026982,164,4,0.03456998313659359,0.00025698682942499197,world-class
observatori,134.52044688026982,82,2,0.017284991568296795,0.00012849341471249598,"observatorie, observatories"
foreign-own,134.52044688026982,82,2,0.017284991568296795,0.00012849341471249598,foreign-owned
refocu,134.52044688026982,82,2,0.017284991568296795,0.00012849341471249598,refocus
bio-diversity,134.52044688026982,82,2,0.017284991568296795,0.00012849341471249598,bio-diversity
stylograph,134.52044688026982,82,2,0.017284991568296795,0.00012849341471249598,stylograph
research-bas,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,"research-base, research-based"
environm,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,"environm, environme"
fast-mov,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,"fast-movers, fast-moving"
géant,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,géant
magnetron,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,"magnetron, magnetrons"
manmad,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,manmade
prtr,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,"prtr, prtrs"
benign,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,benign
ramp-up,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,ramp-up
methadon,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,methadone
pandemic-relat,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,pandemic-related
poverty-relat,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,poverty-related
ilac,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,ilac
asycuda,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,asycuda
bauhau,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,bauhaus
expropriat,134.52044688026982,41,1,0.008642495784148397,6.424670735624799e-05,"expropriated, expropriating"
circularity,134.5204468802698,205,5,0.04321247892074199,0.00032123353678124,circularity
flagship,134.2860907010359,573,14,0.1207841483979764,0.0008994539029874719,"flagship, flagships"
jsp,132.33312254075324,121,3,0.025505902192242833,0.00019274012206874398,"jsp, jsps"
bio-economy,132.33312254075324,121,3,0.025505902192242833,0.00019274012206874398,bio-economy
geophys,131.23946037099495,120,3,0.025295109612141653,0.00019274012206874398,"geophysical, geophysics"
typescript,131.23946037099495,120,3,0.025295109612141653,0.00019274012206874398,"typescript, typescripts"
wildfir,131.23946037099495,80,2,0.016863406408094434,0.00012849341471249598,"wildfire, wildfires"
phd,131.23946037099495,80,2,0.016863406408094434,0.00012849341471249598,"phd, phds"
re-tann,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,re-tanning
dweller,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,dwellers
equiti,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,equities
anticipatory,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,anticipatory
mullit,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,mullite
pre-primary,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,pre-primary
nepot,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,nepotism
evel,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,"evel, evels"
eurohpc,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,eurohpc
ralli,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,"rallied, rallies"
decentr,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,"decentralization, decentralize"
overshadow,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,"overshadow, overshadowed, overshadowing, overshadows"
co-develop,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,"co-develop, co-developed, co-developing, co-development"
xxxiii,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,xxxiii
brownfield,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,"brownfield, brownfields"
xxxvi,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,xxxvi
shrink-resist,131.23946037099495,40,1,0.008431703204047217,6.424670735624799e-05,shrink-resistance
kick-start,130.14579820123666,119,3,0.025084317032040473,0.00019274012206874398,"kick-start, kick-started, kick-starting, kick-starts"
callip,129.5989671163575,79,2,0.016652613827993254,0.00012849341471249598,"calliper, callipers"
cbc,129.5989671163575,79,2,0.016652613827993254,0.00012849341471249598,"cbc, cbcs"
f-ga,129.5989671163575,79,2,0.016652613827993254,0.00012849341471249598,f-gas
outperform,129.5989671163575,79,2,0.016652613827993254,0.00012849341471249598,"outperform, outperformance, outperformed, outperforming, outperforms"
skid,129.05213603147837,118,3,0.024873524451939293,0.00019274012206874398,"skid, skids"
marginalis,128.4271862201879,274,7,0.05775716694772344,0.00044972695149373597,"marginalisation, marginalise, marginalised, marginalising"
breakthrough,128.32302791830617,352,9,0.07419898819561552,0.000578220366206232,"breakthrough, breakthroughs"
stylo,127.95847386172007,78,2,0.016441821247892074,0.00012849341471249598,stylos
parliamentarian,127.95847386172007,78,2,0.016441821247892074,0.00012849341471249598,"parliamentarian, parliamentarians"
pristina,127.95847386172007,78,2,0.016441821247892074,0.00012849341471249598,pristina
cpb,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,"cpb, cpbs"
deaf,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,"deaf, deafness"
incentiviz,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,"incentivized, incentivizing"
e-inclus,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,e-inclusion
login,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,"login, logins"
weakly,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,weakly
lxxv,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,lxxv
bedroom,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,"bedroom, bedrooms"
cmu,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,cmu
paramilitary,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,paramilitary
lso,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,lso
onserv,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,onservation
land-lock,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,land-locked
icrc,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,icrc
drr,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,"drr, drrs"
metaliz,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,"metalized, metalizing"
sub-delegat,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,"sub-delegated, sub-delegating"
maccoyii,127.95847386172007,39,1,0.008220910623946037,6.424670735624799e-05,maccoyii
advocacy,127.48976150325223,272,7,0.05733558178752108,0.00044972695149373597,advocacy
cutting-edg,127.13822723440136,155,4,0.03267284991568297,0.00025698682942499197,cutting-edge
sector-bas,126.31798060708263,77,2,0.016231028667790894,0.00012849341471249598,sector-based
psychologist,124.6774873524452,76,2,0.016020236087689713,0.00012849341471249598,"psychologist, psychologists"
tachomet,124.6774873524452,76,2,0.016020236087689713,0.00012849341471249598,"tachometer, tachometers"
dopant,124.6774873524452,76,2,0.016020236087689713,0.00012849341471249598,"dopant, dopante"
hydroelectricity,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,hydroelectricity
ai-bas,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,ai-based
xxxvii,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,xxxvii
swot,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,swot
lapp,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,"lapp, lapped, lapping"
opto-electron,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,"opto-electronic, opto-electronics"
xli,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,xli
change-relat,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,change-related
oduct,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,"oduct, oduction, oductive, oducts"
plethora,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,plethora
butanon,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,butanone
wi-fi,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,wi-fi
pkk,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,pkk
browser,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,"browser, browsers"
lud,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,"lud, luded, luding"
luxembourgish,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,luxembourgish
polyester-foil,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,polyester-foils
xliii,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,xliii
polyacet,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,"polyacetal, polyacetals"
npv,124.6774873524452,38,1,0.008010118043844857,6.424670735624799e-05,npv
trategy,123.03699409780776,150,4,0.031618887015177066,0.00025698682942499197,trategy
fhrm,123.03699409780776,75,2,0.015809443507588533,0.00012849341471249598,"fhrm, fhrms"
e-justic,123.03699409780776,75,2,0.015809443507588533,0.00012849341471249598,e-justice
oscilloscop,123.03699409780776,75,2,0.015809443507588533,0.00012849341471249598,"oscilloscope, oscilloscopes"
porous-tipp,123.03699409780776,75,2,0.015809443507588533,0.00012849341471249598,porous-tipped
transparently,122.80263791857384,262,7,0.05522765598650928,0.00044972695149373597,transparently
heterogeneity,122.4901630129286,112,3,0.023608768971332208,0.00019274012206874398,heterogeneity
trillion,122.21674747048903,298,8,0.06281618887015177,0.0005139736588499839,"trillion, trillions"
urbanis,121.86521320163816,260,7,0.05480607082630692,0.00044972695149373597,"urbanisation, urbanised, urbanising"
hemiacet,121.39650084317033,74,2,0.015598650927487353,0.00012849341471249598,"hemiacetal, hemiacetals"
user-friendli,121.39650084317033,74,2,0.015598650927487353,0.00012849341471249598,"user-friendlier, user-friendliness"
disruptor,121.39650084317033,74,2,0.015598650927487353,0.00012849341471249598,"disruptor, disruptors"
anodis,121.39650084317033,74,2,0.015598650927487353,0.00012849341471249598,"anodised, anodising"
strung,121.39650084317033,74,2,0.015598650927487353,0.00012849341471249598,strung
gas-mantl,121.39650084317033,74,2,0.015598650927487353,0.00012849341471249598,gas-mantle
pluvial,121.39650084317033,74,2,0.015598650927487353,0.00012849341471249598,"pluvial, pluviales"
curl,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,"curl, curling"
macro-prudenti,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,macro-prudential
lxxxvi,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,lxxxvi
nsur,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,"nsur, nsured, nsuring"
pre-competit,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,pre-competitive
inanc,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,"inance, inanced, inances, inancing"
headcount,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,"headcount, headcounts"
emodnet,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,emodnet
dumpsit,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,"dumpsite, dumpsites"
testb,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,"testbed, testbeds"
chrom,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,chromed
unharden,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,unhardened
tetrahydrofurfuryl,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,tetrahydrofurfuryl
pois,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,"poise, poised, poising"
scarcely,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,scarcely
cargo-handl,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,"cargo-handl, cargo-handling"
state-of-th,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,state-of-the
mezzanin,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,mezzanine
policy-relat,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,policy-related
chain-link,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,chain-linked
thong,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,"thong, thongs"
turnaround,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,"turnaround, turnarounds"
industry-driven,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,industry-driven
mink,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,"mink, minke, minks"
plement,121.39650084317033,37,1,0.0077993254637436765,6.424670735624799e-05,"plement, plementation, plemented, plementing"
obesity,121.39650084317032,111,3,0.023397976391231028,0.00019274012206874398,obesity
murder,121.39650084317032,111,3,0.023397976391231028,0.00019274012206874398,"murder, murdered, murderer, murderers, murdering, murderous, murders"
bedplat,121.39650084317032,111,3,0.023397976391231028,0.00019274012206874398,"bedplate, bedplates"
wmd,120.30283867341203,110,3,0.023187183811129847,0.00019274012206874398,"wmd, wmds"
business-friendly,120.30283867341203,110,3,0.023187183811129847,0.00019274012206874398,business-friendly
wssd,119.7560075885329,73,2,0.015387858347386173,0.00012849341471249598,wssd
basketwar,119.20917650365374,109,3,0.022976391231028667,0.00019274012206874398,basketware
shovel,119.20917650365374,109,3,0.022976391231028667,0.00019274012206874398,"shovel, shoveller, shovels"
uriserv,118.11551433389545,72,2,0.01517706576728499,0.00012849341471249598,uriserv
enew,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,"enew, enewable, enewables, enewal, enewals, enewed, enews"
earner,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,"earner, earners"
time-relat,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,time-related
extra-budgetary,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,extra-budgetary
kunm,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,kunming
springer,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,springer
source-search,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,source-search
suppressor,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,suppressors
pii,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,pii
queue,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,"queue, queueing, queues"
self-manag,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,"self-manage, self-managed, self-management, self-managing"
gfcf,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,"gfcf, gfcfs"
quilt,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,"quilt, quilted, quilts"
teke,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,tekes
ractic,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,"racticable, ractical, ractice, ractices"
gallery,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,gallery
irector,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,"irector, irectorate, irectors"
ontrol,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,"ontrol, ontrolled, ontroller, ontrollers, ontrolling, ontrols"
nutshel,118.11551433389545,36,1,0.007588532883642495,6.424670735624799e-05,nutshell
esf,117.13121838111297,357,10,0.07525295109612141,0.00064246707356248,"esf, esfs"
footprint,116.94373343772584,499,14,0.10518549747048904,0.0008994539029874719,"footprint, footprinting, footprints"
blueprint,116.475021079258,284,8,0.05986509274873524,0.0005139736588499839,"blueprint, blueprinters, blueprints"
troubl,116.475021079258,71,2,0.01496627318718381,0.00012849341471249598,"trouble, troubled, troubles, troubling"
pah,115.92818999437887,106,3,0.022344013490725127,0.00019274012206874398,"pah, pahs"
gender-bas,114.83452782462058,210,6,0.04426644182124789,0.00038548024413748795,gender-based
balustrad,114.83452782462058,105,3,0.022133220910623946,0.00019274012206874398,"balustrade, balustrades"
legaci,114.83452782462057,70,2,0.01475548060708263,0.00012849341471249598,legacies
monnet,114.83452782462057,70,2,0.01475548060708263,0.00012849341471249598,monnet
nviron,114.83452782462057,70,2,0.01475548060708263,0.00012849341471249598,"nvironment, nvironments"
kreditanstalt,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,kreditanstalt
gpsd,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,gpsd
smitheri,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,smitheries
coachwork,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,coachwork
ejustic,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,ejustice
documents-regist,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,documents-register
resource-rich,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,resource-rich
cfcu,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,cfcu
aap,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,"aap, aaps"
redact,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,"redacte, redacted, redaction, redactions"
usaid,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,usaid
un-l,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,un-led
lignin,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,lignin
docid,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,docid
ufm,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,ufm
suburb,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,"suburb, suburbs"
bibliothèqu,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,bibliothèque
lii,114.83452782462057,35,1,0.007377740303541315,6.424670735624799e-05,lii
erp,113.74086565486229,104,3,0.021922428330522766,0.00019274012206874398,"erp, erps"
landslid,113.74086565486229,104,3,0.021922428330522766,0.00019274012206874398,"landslide, landslides"
rehabilitat,113.19403456998313,138,4,0.0290893760539629,0.00025698682942499197,"rehabilitat, rehabilitated, rehabilitating"
whistleblow,113.19403456998313,69,2,0.01454468802698145,0.00012849341471249598,"whistleblower, whistleblowers, whistleblowing"
audio-frequency,113.19403456998313,69,2,0.01454468802698145,0.00012849341471249598,audio-frequency
ionom,113.19403456998313,69,2,0.01454468802698145,0.00012849341471249598,"ionomer, ionomers"
afghan,113.19403456998313,69,2,0.01454468802698145,0.00012849341471249598,"afghan, afghans"
burl,112.647203485104,103,3,0.021711635750421586,0.00019274012206874398,burling
decatis,112.647203485104,103,3,0.021711635750421586,0.00019274012206874398,decatising
eld,112.37378794266442,137,4,0.02887858347386172,0.00025698682942499197,"eld, elds"
ecolabel,112.10037240022484,205,6,0.04321247892074199,0.00038548024413748795,"ecolabel, ecolabelled, ecolabelling, ecolabels"
foresight,111.55354131534571,204,6,0.04300168634064081,0.00038548024413748795,"foresight, foresighted, foresighting, foresights"
biospher,111.5535413153457,68,2,0.01433389544688027,0.00012849341471249598,"biosphere, biospheric"
depollut,111.5535413153457,68,2,0.01433389544688027,0.00012849341471249598,"depollute, depolluted, depolluting, depollution"
nascent,111.5535413153457,68,2,0.01433389544688027,0.00012849341471249598,nascent
fixed-term,111.5535413153457,68,2,0.01433389544688027,0.00012849341471249598,"fixed-term, fixed-terms"
discours,111.5535413153457,68,2,0.01433389544688027,0.00012849341471249598,"discourse, discourses"
lighthous,111.5535413153457,68,2,0.01433389544688027,0.00012849341471249598,"lighthouse, lighthouses"
capex,111.5535413153457,68,2,0.01433389544688027,0.00012849341471249598,capex
telework,111.5535413153457,68,2,0.01433389544688027,0.00012849341471249598,"telework, teleworkers, teleworking"
thiourea,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,thiourea
dissatisfi,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,dissatisfied
s3platform,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,s3platform
user-driven,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,user-driven
edic,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,"edic, edical, edication, edice, edics"
under-perform,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,"under-perform, under-performance, under-performed, under-performing, under-performs"
juri,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,"juri, juries, juris"
syst,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,"syst, syste"
alabast,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,alabaster
fuel-bas,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,fuel-based
fid,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,"fid, fids"
uwwt,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,uwwt
environmentally-harm,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,environmentally-harmful
eniac,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,eniac
acutely,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,acutely
thyristor,111.5535413153457,34,1,0.007166947723440135,6.424670735624799e-05,"thyristor, thyristors"
hydrolog,110.8244332021735,304,9,0.06408094435075885,0.000578220366206232,"hydrologic, hydrological"
literacy,110.56924536256324,337,10,0.07103709949409781,0.00064246707356248,literacy
adaptability,110.45987914558742,202,6,0.04258010118043845,0.00038548024413748795,adaptability
overexploit,110.45987914558742,101,3,0.021290050590219226,0.00019274012206874398,"overexploitation, overexploited, overexploiting"
co-organis,109.91304806070826,67,2,0.01412310286677909,0.00012849341471249598,"co-organisation, co-organise, co-organised, co-organiser, co-organisers, co-organising"
marten,109.91304806070826,67,2,0.01412310286677909,0.00012849341471249598,"marten, martens"
manomet,109.91304806070826,67,2,0.01412310286677909,0.00012849341471249598,"manometer, manometers"
sub-nat,109.58494940978076,167,5,0.03520236087689713,0.00032123353678124,sub-national
south-south,109.36621697582913,100,3,0.021079258010118045,0.00019274012206874398,south-south
underus,109.36621697582913,100,3,0.021079258010118045,0.00019274012206874398,"underuse, underused"
anti-monei,109.36621697582912,300,9,0.06323777403035413,0.000578220366206232,anti-money
malnutrit,108.27255480607083,99,3,0.020868465430016865,0.00019274012206874398,malnutrition
unccd,108.27255480607083,66,2,0.01391231028667791,0.00012849341471249598,unccd
cern,108.27255480607083,66,2,0.01391231028667791,0.00012849341471249598,"cern, cerned, cerning, cerns"
isi,108.27255480607083,66,2,0.01391231028667791,0.00012849341471249598,"isi, isie, isis"
lightn,108.27255480607083,66,2,0.01391231028667791,0.00012849341471249598,lightning
one-size-fits-al,108.27255480607083,66,2,0.01391231028667791,0.00012849341471249598,one-size-fits-all
nif,108.27255480607083,66,2,0.01391231028667791,0.00012849341471249598,"nif, nifs"
capital-intens,108.27255480607083,66,2,0.01391231028667791,0.00012849341471249598,"capital-intensive, capital-intensiveness"
fbi,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,fbi
saver,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,"saver, savers"
gwd,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,gwd
fluent,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,fluent
fact-bas,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,fact-based
para-fisc,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,para-fiscal
homestead,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,"homestead, homesteads"
boarder,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,"boarder, boarders"
hexadecan-1-ol,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,hexadecan-1-ol
kunming-montr,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,kunming-montreal
midcap,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,"midcap, midcaps"
ibidem,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,ibidem
xliv,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,xliv
sub-object,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,"sub-objective, sub-objectives"
unmanag,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,"unmanageable, unmanaged"
erac,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,erac
shoul,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,shoul
agrari,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,agrari
labour-market,108.27255480607083,33,1,0.006956155143338955,6.424670735624799e-05,labour-market
climate-relat,107.86243149241146,263,8,0.055438448566610454,0.0005139736588499839,climate-related
pre-crisi,107.45230817875212,131,4,0.02761382799325464,0.00025698682942499197,pre-crisis
lobby,107.45230817875212,131,4,0.02761382799325464,0.00025698682942499197,"lobby, lobbying"
chopper,106.6320615514334,65,2,0.01370151770657673,0.00012849341471249598,"chopper, choppers"
flee,106.6320615514334,65,2,0.01370151770657673,0.00012849341471249598,"flee, fleeing, flees"
pen-hold,106.6320615514334,65,2,0.01370151770657673,0.00012849341471249598,pen-holders
athlet,106.6320615514334,65,2,0.01370151770657673,0.00012849341471249598,"athlete, athletes, athletic, athletics"
ohchr,106.6320615514334,65,2,0.01370151770657673,0.00012849341471249598,ohchr
landmin,106.6320615514334,65,2,0.01370151770657673,0.00012849341471249598,"landmine, landmined, landmines"
sub-deleg,106.6320615514334,65,2,0.01370151770657673,0.00012849341471249598,"sub-delegate, sub-delegates, sub-delegation, sub-delegations"
esif,106.30396290050588,162,5,0.03414839797639123,0.00032123353678124,"esif, esifs"
eidhr,106.08523046655424,97,3,0.0204468802698145,0.00019274012206874398,eidhr
ubiquit,105.5383993816751,193,6,0.040682967959527826,0.00038548024413748795,ubiquitous
inactivity,104.99156829679595,128,4,0.026981450252951095,0.00025698682942499197,inactivity
co-invest,104.99156829679595,96,3,0.02023608768971332,0.00019274012206874398,"co-invest, co-invested, co-investing, co-investment, co-investments, co-invests"
era-net,104.99156829679595,96,3,0.02023608768971332,0.00019274012206874398,"era-net, era-nets"
national-level,104.99156829679595,96,3,0.02023608768971332,0.00019274012206874398,national-level
rsb,104.99156829679595,96,3,0.02023608768971332,0.00019274012206874398,rsb
biodiversity-relat,104.99156829679595,64,2,0.013490725126475547,0.00012849341471249598,biodiversity-related
unhealthy,104.99156829679595,64,2,0.013490725126475547,0.00012849341471249598,unhealthy
srebrenica,104.99156829679595,32,1,0.006745362563237774,6.424670735624799e-05,srebrenica
lxxx,104.99156829679595,32,1,0.006745362563237774,6.424670735624799e-05,lxxx
re-gasif,104.99156829679595,32,1,0.006745362563237774,6.424670735624799e-05,re-gasification
circus,104.99156829679595,32,1,0.006745362563237774,6.424670735624799e-05,circuses
